question_num,length_score,rouge_l_score,bleu_score,bert_score_precision,bert_score_recall,bert_score_f1,jaccard_score,cosine_similarity,cosine_similarity_spacy,spacy_score,ragas_score_faithfulness,ragas_score_answer_relevancy,ragas_score_context_precision,ragas_score_context_recall,audience_type,experiment_name,chunksize,chunkoverlap,embedding_model,config_name,num_retrieve,llm_name
110,0.8928571428571429,0.2264150943396226,0.118418375729722,0.68422073,0.66572964,0.67484856,0.1666666666666666,0.87935483,0.95269513130188,0.0,0.1666666666666666,0.9810093098107237,0.94999999997625,1.0,marketing,embeddings,512,100,all-MiniLM-L12-v2,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
0,0.9777777777777776,0.2594594594594594,0.0664357905980002,0.66329014,0.67089915,0.66707295,0.1846153846153846,0.6676154,0.9805221557617188,0.0,0.6,0.8914483033756156,0.5654761904620536,1.0,research,embeddings,512,100,all-MiniLM-L12-v2,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
7,0.2527472527472527,0.0840336134453781,0.006143992888732,0.56695235,0.49047604,0.5259487,0.0612244897959183,0.6490149,0.9044638872146606,0.0,0.0,0.0,0.99999999998,1.0,research,embeddings,512,100,all-MiniLM-L12-v2,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
11,0.6147540983606558,0.2058823529411764,0.0507913640587586,0.5691602,0.65513504,0.6091289,0.0985915492957746,0.6161101,0.9670590758323668,0.4,0.6666666666666666,0.9613837678712234,0.99999999998,0.3333333333333333,research,embeddings,512,100,all-MiniLM-L12-v2,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
19,0.7978723404255319,0.1777777777777777,0.0,0.5495018,0.6115754,0.57887924,0.1428571428571428,0.53706163,0.9542912244796752,0.0,0.5,0.0,0.99999999998,1.0,research,embeddings,512,100,all-MiniLM-L12-v2,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
27,0.6593406593406593,0.345679012345679,0.1963193614836273,0.727002,0.7091855,0.71798325,0.2765957446808511,0.893291,0.9737419486045836,0.0,1.0,1.0,0.99999999998,0.75,research,embeddings,512,100,all-MiniLM-L12-v2,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
28,0.8674698795180723,0.3125,0.187491150151097,0.6417549,0.6614708,0.6514637,0.2280701754385964,0.8248322,0.979925811290741,0.5714285714285715,0.8,1.0000000000000002,0.99999999998,1.0,research,embeddings,512,100,all-MiniLM-L12-v2,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
33,1.0,0.3714285714285714,0.2696556697382229,0.6242324,0.6454899,0.63468325,0.1836734693877551,0.7936975,0.949350357055664,0.0,0.8571428571428571,0.9920524412778472,0.99999999998,1.0,research,embeddings,512,100,all-MiniLM-L12-v2,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
53,0.7959183673469388,0.2162162162162162,0.0628357435738495,0.6167712,0.6417147,0.6289958,0.1641791044776119,0.7608231,0.971137285232544,0.0,0.2857142857142857,0.9567698075719212,0.99999999998,1.0,research,embeddings,512,100,all-MiniLM-L12-v2,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
63,0.9534883720930232,0.2598870056497175,0.0917742019958725,0.592556,0.69533277,0.63984346,0.2295081967213114,0.8352598,0.976901113986969,0.6666666666666666,0.7142857142857143,0.9554354770172224,0.99999999998,1.0,research,embeddings,512,100,all-MiniLM-L12-v2,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
76,0.8198198198198198,0.2488038277511961,0.0642007143589483,0.6357986,0.6702184,0.652555,0.1692307692307692,0.80758315,0.9804283976554872,0.0,0.7777777777777778,0.8994936031372335,0.99999999998,1.0,research,embeddings,512,100,all-MiniLM-L12-v2,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
87,0.7297297297297297,0.2694300518134715,0.1005758374791365,0.62016964,0.67686,0.6472759,0.1506849315068493,0.8252926,0.9578036665916444,0.25,0.6666666666666666,0.8775339234005293,0.9060405643638306,1.0,research,embeddings,512,100,all-MiniLM-L12-v2,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
92,0.6287878787878788,0.2869955156950673,0.1303880497112401,0.62731344,0.71648467,0.6689404,0.141025641025641,0.7922143,0.9816109538078308,0.0,0.9285714285714286,0.9944441348618832,0.6218253968150331,1.0,research,embeddings,512,100,all-MiniLM-L12-v2,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
95,0.8846153846153846,0.2352941176470588,0.1022473984051393,0.60911715,0.647719,0.62782526,0.0972222222222222,0.7134696,0.9661478996276855,0.0,0.8,0.9720591581542992,0.8874999999778125,0.8,research,embeddings,512,100,all-MiniLM-L12-v2,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
103,0.7024793388429752,0.2488038277511961,0.0742312617504072,0.62644297,0.66314703,0.6442727,0.1891891891891892,0.8074351,0.97817724943161,0.3333333333333333,0.375,0.900838262785364,0.99999999998,1.0,research,embeddings,512,100,all-MiniLM-L12-v2,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
110,0.9107142857142856,0.2777777777777777,0.093007739465399,0.62930644,0.6172408,0.6232152,0.1066666666666666,0.80947715,0.9813519716262816,0.0,0.2857142857142857,0.9633029711764844,0.99999999998,1.0,research,embeddings,512,100,all-MiniLM-L12-v2,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
0,0.746031746031746,0.2260869565217391,0.0,0.67305934,0.7156279,0.69369113,0.1276595744680851,0.705372,0.953623354434967,0.4,1.0,0.8805170315702715,0.999999999975,1.0,marketing,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
7,0.28,0.3291139240506329,0.1056067210190394,0.5322348,0.8156924,0.64415926,0.1904761904761904,0.866492,0.9029430150985718,1.0,0.4,0.9289370445859024,0.99999999995,1.0,marketing,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
11,0.2702702702702703,0.0,0.0,0.5518001,0.65009993,0.59693015,0.0,0.31320003,0.7927080988883972,0.0,0.5,0.8381855662955059,0.5333333333155555,1.0,marketing,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
19,0.6507936507936508,0.1592920353982301,0.0,0.51016724,0.5871843,0.54597306,0.0833333333333333,0.58394575,0.9378825426101683,0.0,0.4,0.0,0.5333333333155555,0.0,marketing,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
27,0.4782608695652174,0.2465753424657534,0.0513666390950595,0.63080376,0.75798255,0.6885699,0.0357142857142857,0.7766228,0.9034638404846193,0.0,0.6666666666666666,0.8853604459841935,0.99999999998,1.0,marketing,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
28,0.68,0.1860465116279069,0.0,0.65144527,0.6775104,0.6642222,0.0526315789473684,0.79503405,0.959301233291626,0.0,0.6666666666666666,0.8908161319136484,0.99999999998,1.0,marketing,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
33,0.7666666666666667,0.3571428571428571,0.1953895178819041,0.6650846,0.65729547,0.6611671,0.25,0.8545287,0.971857488155365,0.0,1.0,0.9938763878842408,0.99999999998,1.0,marketing,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
53,0.5806451612903226,0.3168316831683168,0.1153143038597688,0.6730455,0.7227501,0.69701284,0.0909090909090909,0.6560688,0.9521233439445496,0.0,0.3333333333333333,0.9311158366191926,0.99999999998,1.0,marketing,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
63,0.5277777777777778,0.2857142857142857,0.0693531592823197,0.68335676,0.7474824,0.7139826,0.16,0.88204205,0.9650507569313048,0.0,0.8571428571428571,0.9620554779251668,0.99999999998,1.0,marketing,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
76,0.5064935064935064,0.1833333333333333,0.0,0.60826534,0.6607202,0.6334087,0.125,0.740662,0.940863072872162,0.0,0.2,0.943699350865288,0.5888888888692593,1.0,marketing,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
87,0.2328767123287671,0.2,0.0434467128538435,0.5570122,0.76677513,0.6452745,0.1578947368421052,0.7665738,0.9406301975250244,0.0,0.25,0.908870410326564,0.0,1.0,marketing,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
92,0.7432432432432432,0.3259259259259259,0.0,0.70068204,0.6854712,0.69299316,0.1,0.61213183,0.9722204804420472,0.0,0.5,0.963790523000505,0.5961904761785524,0.7777777777777778,marketing,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
95,0.9215686274509804,0.1,0.0,0.5515855,0.6409999,0.59294075,0.0425531914893617,0.57383984,0.8919078707695007,0.0,0.6,0.9178218283526696,0.8874999999778125,0.6666666666666666,marketing,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
103,0.5098039215686274,0.3896103896103896,0.1675986694430729,0.69841903,0.80627775,0.7484826,0.2702702702702703,0.8100607,0.9607675671577454,0.0,0.75,0.9830040152131542,0.999999999975,1.0,marketing,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
110,1.0,0.1964285714285714,0.1341161438298557,0.66544265,0.65804756,0.6617245,0.1395348837209302,0.84413105,0.9616683721542358,0.0,0.0,0.9610381403583248,0.7961904761745524,1.0,marketing,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
0,0.676923076923077,0.2378854625550661,0.0830393446215473,0.65243554,0.6960125,0.6735199,0.1578947368421052,0.70704406,0.9806333184242249,0.0,0.8333333333333334,0.8755067075181007,0.999999999975,1.0,research,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
7,1.0,0.28125,0.111755890473344,0.60922575,0.6437565,0.6260153,0.1343283582089552,0.75194883,0.9464167952537536,0.0,0.2,0.9398413405169764,0.99999999998,0.5,research,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
11,0.78125,0.1581920903954802,0.0,0.57185304,0.62068444,0.59526896,0.0634920634920634,0.51203287,0.96600604057312,0.0,0.6666666666666666,0.0,0.9999999999833332,1.0,research,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
19,0.8152173913043478,0.1229050279329609,0.0,0.52486247,0.57940805,0.55078816,0.0476190476190476,0.3569912,0.9347842931747437,0.0,1.0,0.784155863240646,0.6791666666496875,1.0,research,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
27,0.8131868131868132,0.2923976608187134,0.1799261015210961,0.696832,0.6532012,0.6743116,0.2037037037037037,0.8628489,0.9804909825325012,0.0,0.75,1.0,0.99999999998,0.75,research,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
28,0.6486486486486487,0.2094240837696335,0.0971437639841573,0.5851305,0.6302904,0.6068714,0.1384615384615384,0.79064775,0.9810882806777954,0.0,1.0,0.911114699147496,0.99999999998,0.6666666666666666,research,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
33,0.8869565217391304,0.3245614035087719,0.2235756998070725,0.6824055,0.7094482,0.6956641,0.1428571428571428,0.8026174,0.9787741303443908,0.0,1.0,0.9861690455074472,0.99999999998,0.75,research,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
53,0.7428571428571429,0.1884816753926701,0.0,0.60130614,0.6117575,0.6064868,0.1194029850746268,0.71872216,0.9735904335975648,0.0,0.8888888888888888,0.923081034197776,0.99999999998,1.0,research,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
63,0.6307692307692307,0.3963133640552995,0.2678803344571187,0.7108041,0.79507875,0.7505833,0.3043478260869565,0.91148466,0.987754225730896,0.5,0.75,0.9620836144066536,0.99999999998,1.0,research,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
76,0.7165354330708661,0.1777777777777777,0.0,0.56300795,0.62536114,0.5925487,0.1153846153846153,0.8213253,0.9693076610565186,0.2857142857142857,1.0,0.9348588388505652,0.99999999998,1.0,research,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
87,0.6585365853658537,0.277511961722488,0.0655647713306549,0.6771101,0.7309234,0.7029884,0.2051282051282051,0.73296756,0.9817079901695251,0.0,1.0,0.9809222310080484,0.6595238095106191,0.8,research,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
92,0.6747967479674797,0.3222748815165876,0.1297767449410182,0.6591084,0.7271088,0.69144076,0.2,0.8374001,0.9819545745849608,0.3333333333333333,0.8888888888888888,0.9944395838992292,0.5666666666525,1.0,research,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
95,0.8363636363636363,0.2095238095238095,0.102621472008271,0.5993485,0.6459944,0.6217978,0.1052631578947368,0.6930435,0.9676101803779602,0.0,1.0,0.9675688613839936,0.99999999998,1.0,research,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
103,0.7203389830508474,0.2829268292682927,0.0,0.6471945,0.68595695,0.6660122,0.1358024691358024,0.778532,0.9854606986045836,0.2857142857142857,0.1666666666666666,0.95232843187294,0.9166666666361112,1.0,research,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
110,0.7906976744186046,0.2327586206896551,0.1012775379882869,0.57596684,0.59079874,0.5832885,0.1234567901234567,0.6914817,0.9713788032531738,0.0,0.8333333333333334,0.9633029711764844,0.7961904761745524,0.75,research,embeddings,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
0,0.5465116279069767,0.2481751824817518,0.0477362913144008,0.6322382,0.7239479,0.6749922,0.1764705882352941,0.9180318,0.971166968345642,0.0,0.8,0.8916287953185644,,1.0,marketing,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
7,0.2222222222222222,0.0987654320987654,0.0,0.49102095,0.55439323,0.5207863,0.0769230769230769,0.38120154,0.8349236249923706,0.0,0.6,0.0,0.4166666666458333,1.0,marketing,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
11,0.1666666666666666,0.0285714285714285,0.0,0.4780725,0.638246,0.5466681,0.0,0.26760113,0.8004602193832397,0.0,1.0,0.8979901137223391,0.691666666649375,0.0,marketing,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
19,0.5774647887323944,0.1639344262295081,0.0,0.5786255,0.6252627,0.6010407,0.0625,0.6298884,0.9392977952957152,0.0,0.0,0.9763494159102256,0.6791666666496875,0.5,marketing,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
27,0.5945945945945946,0.2580645161290323,0.0,0.6924493,0.77253544,0.73030335,0.125,0.83657515,0.9474918842315674,0.0,1.0,0.91595202606537,0.999999999975,1.0,marketing,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
28,0.6296296296296297,0.2888888888888889,0.1196675177532404,0.6620296,0.7105391,0.6854272,0.1818181818181818,0.88238025,0.9644007682800292,0.5,1.0,0.0,0.99999999998,1.0,marketing,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
33,0.696969696969697,0.3025210084033614,0.1310296994846521,0.6398692,0.61076295,0.62497735,0.1818181818181818,0.90526557,0.9512004852294922,0.0,0.2,0.987370468896618,0.99999999998,1.0,marketing,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
53,0.48,0.2068965517241379,0.0,0.583434,0.65797496,0.61846656,0.04,0.6117238,0.9552940726280212,0.0,0.5,0.8605679639840778,0.8041666666465626,1.0,marketing,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
63,0.5671641791044776,0.3302752293577981,0.0831514053401373,0.6721504,0.7589925,0.7129367,0.1777777777777777,0.9250313,0.963952362537384,0.4,0.5,0.9653097523507628,0.99999999998,0.5,marketing,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
76,0.5492957746478874,0.1754385964912281,0.0,0.6141927,0.71907824,0.6625099,0.1428571428571428,0.85469925,0.9591616988182068,0.0,0.8,0.0,0.999999999975,1.0,marketing,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
87,0.2833333333333333,0.1772151898734177,0.0,0.5646921,0.76620716,0.65019363,0.1176470588235294,0.6743003,0.9223141670227052,0.0,0.75,0.8890945634559998,,1.0,marketing,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
92,0.6756756756756757,0.372093023255814,0.0827212362817421,0.7199137,0.68938774,0.7043201,0.1333333333333333,0.59496653,0.9770721197128296,0.0,0.875,0.9944395838992292,0.8261904761739525,0.9,marketing,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
95,0.9361702127659576,0.1720430107526881,0.0,0.6623311,0.6658661,0.66409385,0.1219512195121951,0.70722735,0.9604613780975342,0.0,0.3333333333333333,0.9171839380207684,0.8041666666465626,0.0,marketing,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
103,0.6666666666666666,0.6153846153846154,0.2805089242764,0.81167066,0.910352,0.85818386,0.4444444444444444,0.9590248,0.9784135222434998,0.0,0.5,0.9830040152131532,0.99999999998,1.0,marketing,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
110,0.7321428571428571,0.1855670103092783,0.0918802885560424,0.641067,0.6209376,0.6308418,0.1219512195121951,0.82164943,0.9325860738754272,0.0,0.6666666666666666,0.9810093098107237,0.9428571428382856,1.0,marketing,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
0,0.6984126984126984,0.2612612612612612,0.1014773077854458,0.6432452,0.69746876,0.6692605,0.1818181818181818,0.7259478,0.9796851873397828,0.4,0.5,0.8963829469937074,0.3797619047524107,0.6666666666666666,research,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
7,0.2527472527472527,0.0840336134453781,0.006143992888732,0.56695235,0.49047604,0.5259487,0.0612244897959183,0.6490149,0.9044638872146606,0.0,0.0,0.0,0.99999999998,1.0,research,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
11,0.8064516129032258,0.1627906976744186,0.0,0.5721419,0.6087022,0.589856,0.0655737704918032,0.5316664,0.9553920030593872,0.0,0.8333333333333334,0.0,0.9999999999833332,1.0,research,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
19,0.75,0.2021276595744681,0.0,0.5318546,0.5952941,0.56178904,0.0615384615384615,0.41573283,0.943000316619873,0.0,0.5,0.0,0.6791666666496875,0.6666666666666666,research,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
27,0.967032967032967,0.2708333333333333,0.1891582197922676,0.67896736,0.7150875,0.6965594,0.2241379310344827,0.8967086,0.9742337465286256,0.0,0.5714285714285714,0.9930692247288486,0.99999999998,0.75,research,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
28,0.6101694915254238,0.1717171717171717,0.0,0.58499736,0.63517106,0.60905266,0.0694444444444444,0.8065671,0.9744335412979126,0.0,0.5555555555555556,0.0,0.99999999998,0.3333333333333333,research,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
33,0.9444444444444444,0.3013698630136986,0.2130325591301862,0.6704286,0.6732075,0.67181516,0.175438596491228,0.82736075,0.983025074005127,0.0,0.8,0.9752701304338628,0.99999999998,0.75,research,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
53,0.6554621848739496,0.2115384615384615,0.0663394386558135,0.5773221,0.6002786,0.5885766,0.0958904109589041,0.6259325,0.9680531620979308,0.0,0.875,0.837735837902387,0.99999999998,0.25,research,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
63,0.6119402985074627,0.5181818181818182,0.3069376122855793,0.7040269,0.81491613,0.7554238,0.373134328358209,0.93567806,0.9870275855064392,0.5,0.8333333333333334,0.9640063217677572,0.99999999998,1.0,research,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
76,0.728,0.1990950226244344,0.0936924433071201,0.6394998,0.66071534,0.6499345,0.1571428571428571,0.7565872,0.9782822132110596,0.0,0.625,0.9660327309858584,0.99999999998,1.0,research,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
87,0.6923076923076923,0.2772277227722772,0.0711547545731423,0.63605374,0.6800074,0.6572966,0.1111111111111111,0.7250037,0.9694775938987732,0.2857142857142857,0.2307692307692307,0.961135768445782,0.9999999999888888,0.8,research,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
92,0.7345132743362832,0.2549019607843137,0.0598003139678452,0.6387445,0.66991025,0.65395623,0.1428571428571428,0.78462046,0.9749808311462402,0.0,0.7142857142857143,0.9944395838992292,0.8261904761739525,1.0,research,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
95,0.9021739130434784,0.1868131868131868,0.1834762392720497,0.6244619,0.6328018,0.6286042,0.2241379310344827,0.67045116,0.9771979451179504,0.0,1.0,0.0,0.99999999998,0.0,research,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
103,0.7327586206896551,0.3235294117647059,0.187028635318515,0.66969526,0.744787,0.7052479,0.1973684210526315,0.8323496,0.9871118068695068,0.2857142857142857,1.0,0.9364648819892932,0.99999999998,1.0,research,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
110,0.796875,0.2352941176470588,0.0599570993103018,0.54337436,0.59493184,0.56798553,0.1176470588235294,0.72281134,0.9660528898239136,0.0,0.5,0.9633029711764844,0.9484126983968916,1.0,research,embeddings,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3
