question_num,length_score,rouge_l_score,bleu_score,bert_score_precision,bert_score_recall,bert_score_f1,jaccard_score,cosine_similarity,cosine_similarity_spacy,spacy_score,ragas_score_faithfulness,ragas_score_answer_relevancy,ragas_score_context_precision,ragas_score_context_recall,mds,audience_type,experiment_name,chunksize,chunkoverlap,embedding_model,config_name,num_retrieve,llm_name,llm_temp,llm_top_p,llm_do_sample,llm_repetition_penalty,inference_time
76,0.5064935064935064,0.18333333333333335,0.0,0.6082652,0.6607202,0.63340855,0.125,0.7406621,0.9408630728721619,0.0,0.2,0.9436993508652879,0.6791666666496875,1.0,0.439038800545664,marketing,embeddings_mds,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
87,0.2328767123287671,0.2,0.04344671285384357,0.5570122,0.7667751,0.6452745,0.15789473684210525,0.76657355,0.9406301975250244,0.0,0.8333333333333334,0.9088433264396616,0.26785714284375,1.0,0.5274706013767796,marketing,embeddings_mds,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
92,0.7432432432432432,0.3259259259259259,0.0,0.7006821,0.6854712,0.6929932,0.1,0.6121322,0.9722204804420471,0.0,0.375,0.9541612600749693,0.5961904761785524,0.7777777777777778,0.5852197421642225,marketing,embeddings_mds,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
95,0.9215686274509803,0.1,0.0,0.5515855,0.641,0.5929408,0.0425531914893617,0.57383966,0.8919078707695007,0.0,0.4,0.9178218283526695,0.8874999999778125,0.6666666666666666,0.6247261299255137,marketing,embeddings_mds,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
103,0.5098039215686274,0.3896103896103896,0.16759866944307295,0.69841903,0.8062778,0.7484827,0.2702702702702703,0.81006074,0.9607675671577454,0.0,1.0,0.9830040152131542,0.999999999975,1.0,0.91883767863199,marketing,embeddings_mds,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
110,1.0,0.19642857142857142,0.13411614382985576,0.6654427,0.6580477,0.66172457,0.13953488372093023,0.84413123,0.9616683721542358,0.0,0.25,0.9544450958221716,0.7678571428379464,1.0,0.5088244408167496,marketing,embeddings_mds,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
0,0.676923076923077,0.2378854625550661,0.08303934462154736,0.65243554,0.6960125,0.6735199,0.15789473684210525,0.707044,0.9806333184242249,0.0,1.0,0.8755067075181007,0.999999999975,0.3333333333333333,0.864503575017882,research,embeddings_mds,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
7,1.0,0.28125,0.11175589047334408,0.60922575,0.64375645,0.62601537,0.13432835820895522,0.75194895,0.9464167952537537,0.0,0.14285714285714285,0.9398413405169764,0.99999999998,0.25,0.3751847476399175,research,embeddings_mds,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
11,0.78125,0.15819209039548024,0.0,0.57185304,0.6206844,0.59526896,0.06349206349206349,0.5120332,0.9660060405731201,0.0,0.6666666666666666,0.0,0.8766666666491334,1.0,3.9999999982717614e-10,research,embeddings_mds,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
19,0.8152173913043478,0.1229050279329609,0.0,0.52486265,0.57940805,0.5507882,0.047619047619047616,0.3569913,0.9347842931747437,0.0,0.25,0.784155863240646,0.5888888888692593,0.6666666666666666,0.4551169483502095,research,embeddings_mds,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
27,0.8131868131868132,0.29239766081871343,0.17992610152109614,0.69683075,0.65320057,0.6743106,0.2037037037037037,0.86284864,0.9804909825325012,0.0,1.0,1.0,0.99999999998,0.75,0.892260422614337,research,embeddings_mds,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
28,0.6486486486486487,0.2094240837696335,0.09714376398415736,0.5851305,0.63029045,0.6068715,0.13846153846153847,0.79064775,0.9810882806777954,0.0,0.8571428571428571,0.911114699147496,0.99999999998,0.3333333333333333,0.8143291574793169,research,embeddings_mds,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
33,0.8869565217391304,0.32456140350877194,0.22357569980707254,0.68240553,0.7094482,0.69566417,0.14285714285714285,0.8026173,0.9787741303443909,0.0,1.0,0.9880238743802637,0.99999999998,0.75,0.8989579175707212,research,embeddings_mds,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
53,0.7428571428571429,0.18848167539267016,0.0,0.60130614,0.61175764,0.60648686,0.11940298507462686,0.7187221,0.9735904335975647,0.0,0.8,0.9244987918681947,0.99999999998,1.0,0.8031310083834774,research,embeddings_mds,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
63,0.6307692307692307,0.39631336405529954,0.2678803344571187,0.7108042,0.79507875,0.7505833,0.30434782608695654,0.9114848,0.987754225730896,0.5,0.8888888888888888,0.9620836144066532,0.99999999998,1.0,0.8895396558633178,research,embeddings_mds,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
76,0.7165354330708661,0.17777777777777778,0.0,0.56300795,0.62536126,0.5925487,0.11538461538461539,0.82132536,0.9693076610565186,0.28571428571428575,0.9,0.9348588388505653,0.99999999998,1.0,0.8216224316124714,research,embeddings_mds,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
87,0.6585365853658537,0.27751196172248804,0.06556477133065498,0.6771102,0.7309234,0.70298845,0.20512820512820512,0.7329675,0.9817079901695251,0.0,1.0,0.9809222310080483,0.7345238095115675,0.8,0.8327480625248921,research,embeddings_mds,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
92,0.6747967479674797,0.3222748815165876,0.12977674494101826,0.6591082,0.7271089,0.6914407,0.2,0.8374001,0.9819545745849609,0.3333333333333333,0.4444444444444444,0.9944395838992292,0.5666666666525,1.0,0.618567578250805,research,embeddings_mds,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
95,0.8363636363636363,0.20952380952380953,0.10262147200827103,0.5993484,0.64599454,0.62179786,0.10526315789473684,0.6930435,0.9676101803779602,0.0,1.0,0.9675688613839933,0.99999999998,1.0,0.8617425022619687,research,embeddings_mds,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
103,0.7203389830508474,0.2829268292682927,0.0,0.6471943,0.685957,0.66601217,0.13580246913580246,0.77853215,0.9854606986045837,0.28571428571428575,0.16666666666666666,0.9520170624259209,0.999999999975,1.0,0.41876593326261213,research,embeddings_mds,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
110,0.7906976744186046,0.23275862068965517,0.10127753798828698,0.57596684,0.59079856,0.58328843,0.12345679012345678,0.69148177,0.9713788032531738,0.0,0.5714285714285714,0.9633029711764844,0.9150793650641138,1.0,0.7148839080271108,research,embeddings_mds,512,100,multi-qa-mpnet-base-dot-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
0,0.5465116279069767,0.24817518248175185,0.04773629131440084,0.6322383,0.7239479,0.6749923,0.17647058823529413,0.9180317,0.9711669683456421,0.0,0.8,0.8916287953185646,0.3797619047524107,1.0,0.616687233226917,marketing,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
7,0.2222222222222222,0.09876543209876543,0.0,0.49102098,0.5543933,0.52078635,0.07692307692307693,0.38120145,0.8349236249923706,0.0,0.75,0.0,0.4166666666458333,1.0,3.999999997738597e-10,marketing,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
11,0.16666666666666666,0.028571428571428574,0.0,0.47807252,0.63824606,0.5466682,0.0,0.2676013,0.8004602193832397,0.0,1.0,0.9447875649745736,0.691666666649375,1.0,0.7499786251445865,marketing,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
19,0.5774647887323944,0.16393442622950816,0.0,0.57862556,0.62526226,0.6010406,0.0625,0.6298883,0.9392977952957153,0.0,0.0,0.9763670380884816,0.4777777777618519,0.5,3.9999999980875963e-10,marketing,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
27,0.5945945945945946,0.2580645161290323,0.0,0.69244903,0.77253515,0.73030305,0.125,0.83657515,0.9474918842315674,0.0,0.75,0.915941631582135,0.999999999975,1.0,0.8343066071339481,marketing,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
28,0.6296296296296297,0.2888888888888889,0.11966751775324048,0.6620295,0.7105386,0.68542683,0.18181818181818182,0.88238025,0.9644007682800293,0.5,1.0,0.0,0.99999999998,1.0,3.999999998616422e-10,marketing,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
33,0.696969696969697,0.3025210084033614,0.13102969948465215,0.6398692,0.61076295,0.62497735,0.18181818181818182,0.90526557,0.9512004852294922,0.0,0.375,0.962948904003555,0.99999999998,1.0,0.6343968723090668,marketing,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
53,0.48,0.20689655172413793,0.0,0.5834341,0.6579751,0.6184666,0.04,0.6117238,0.9552940726280212,0.0,0.5,0.8605679639840778,0.8041666666465626,1.0,0.664181664303987,marketing,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
63,0.5671641791044776,0.33027522935779813,0.08315140534013735,0.6721504,0.75899243,0.7129366,0.17777777777777778,0.9250312,0.963952362537384,0.4,0.5,0.9640063217677578,0.99999999998,0.5,0.7352958912162936,marketing,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
76,0.5492957746478874,0.1754385964912281,0.0,0.6141928,0.71907836,0.66251004,0.14285714285714285,0.8546992,0.9591616988182068,0.0,0.8,0.0,0.8055555555287036,1.0,3.9999999983996843e-10,marketing,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
87,0.2833333333333333,0.17721518987341772,0.0,0.56469214,0.7662073,0.6501937,0.11764705882352941,0.6743,0.9223141670227051,0.0,0.6,0.8890945634559998,0.36666666664833336,1.0,0.5668386077445474,marketing,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
92,0.6756756756756757,0.372093023255814,0.08272123628174215,0.7199137,0.6893877,0.70432013,0.13333333333333333,0.59496653,0.9770721197128296,0.0,0.875,0.9944395838992292,0.8261904761739525,0.9,0.8370596168592297,marketing,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
95,0.9361702127659575,0.17204301075268819,0.0,0.6623311,0.66586596,0.66409385,0.12195121951219512,0.7072272,0.9604613780975342,0.0,0.3333333333333333,0.9171839380207683,0.8333333332916666,0.3333333333333333,0.5885724201101528,marketing,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
103,0.6666666666666666,0.6153846153846154,0.28050892427640006,0.81167066,0.910352,0.85818386,0.4444444444444444,0.95902485,0.9784135222434998,0.0,0.5,0.9830040152131531,0.99999999998,1.0,0.7718221121659928,marketing,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
110,0.7321428571428571,0.18556701030927836,0.09188028855604248,0.64106697,0.6209376,0.63084173,0.12195121951219512,0.82164943,0.9325860738754272,0.0,0.3333333333333333,0.9810093098107235,0.9484126983968916,1.0,0.6006966360459336,marketing,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
0,0.6984126984126984,0.26126126126126126,0.10147730778544588,0.64324516,0.6974688,0.6692605,0.18181818181818182,0.72594774,0.9796851873397827,0.4,0.5555555555555556,0.908659129450911,0.3797619047524107,0.6666666666666666,0.5691569796342052,research,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
7,0.25274725274725274,0.08403361344537816,0.0061439928887320056,0.5669519,0.490476,0.52594846,0.061224489795918366,0.64901483,0.9044638872146606,0.0,0.0,0.0,0.99999999998,1.0,1.9999999997098675e-10,research,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
11,0.8064516129032258,0.1627906976744186,0.0,0.572142,0.60870224,0.58985615,0.06557377049180328,0.5316666,0.9553920030593872,0.0,1.0,0.0,0.9999999999833333,0.3333333333333333,3.9999999985218687e-10,research,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
19,0.75,0.2021276595744681,0.0,0.5318547,0.59529424,0.5617892,0.06153846153846154,0.41573286,0.943000316619873,0.0,1.0,0.0,0.6791666666496875,1.0,3.999999998299032e-10,research,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
27,0.967032967032967,0.27083333333333337,0.18915821979226763,0.67896706,0.715087,0.6965591,0.22413793103448276,0.8967085,0.9742337465286255,0.0,0.2857142857142857,0.9754368395046713,0.99999999998,0.75,0.5746457572696926,research,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
28,0.6101694915254238,0.1717171717171717,0.0,0.5849974,0.6351711,0.60905266,0.06944444444444445,0.8065669,0.9744335412979126,0.0,0.625,0.0,0.99999999998,1.0,3.9999999983032423e-10,research,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
33,0.9444444444444444,0.3013698630136986,0.21303255913018626,0.6704286,0.6732076,0.6718152,0.17543859649122806,0.8273607,0.983025074005127,0.0,1.0,0.9752701304338627,0.99999999998,1.0,0.8861592285559838,research,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
53,0.6554621848739496,0.2115384615384615,0.0663394386558135,0.5773222,0.6002787,0.5885767,0.0958904109589041,0.62593234,0.9680531620979309,0.0,0.625,0.837735837902387,0.99999999998,1.0,0.728238284173417,research,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
63,0.6119402985074627,0.5181818181818182,0.3069376122855793,0.7040269,0.8149162,0.75542384,0.373134328358209,0.9356779,0.9870275855064392,0.5,0.6666666666666666,0.9640063217677578,0.99999999998,1.0,0.8228594050382569,research,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
76,0.728,0.1990950226244344,0.09369244330712011,0.63949966,0.6607154,0.6499345,0.15714285714285714,0.756587,0.9782822132110596,0.0,0.5714285714285714,0.9660327309858585,0.99999999998,1.0,0.7513460924419102,research,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
87,0.6923076923076923,0.27722772277227725,0.07115475457314231,0.63605374,0.6800074,0.6572966,0.1111111111111111,0.7250036,0.9694775938987732,0.28571428571428575,0.6428571428571429,0.9611357684457821,0.9999999999888889,0.8,0.7816508316510153,research,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
92,0.7345132743362832,0.25490196078431376,0.059800313967845284,0.6387444,0.6699103,0.65395623,0.14285714285714285,0.78462046,0.9749808311462402,0.0,0.8571428571428571,0.9482494753116854,0.8261904761739525,1.0,0.8063263712452692,research,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
95,0.9021739130434783,0.18681318681318684,0.18347623927204973,0.6244619,0.6328019,0.62860423,0.22413793103448276,0.67045116,0.9771979451179504,0.0,1.0,0.0,0.99999999998,0.2,3.99999999856367e-10,research,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
103,0.7327586206896551,0.3235294117647059,0.187028635318515,0.6696952,0.744787,0.7052479,0.19736842105263158,0.83234954,0.9871118068695068,0.28571428571428575,0.8333333333333334,0.9364648819892931,0.99999999998,1.0,0.853645304942635,research,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
110,0.796875,0.23529411764705882,0.059957099310301847,0.54337454,0.5949316,0.5679855,0.11764705882352941,0.7228113,0.9660528898239136,0.0,1.0,0.9633029711764847,0.9484126983968916,1.0,0.8242160032285584,research,embeddings_mds,512,100,all-distilroberta-v1,optimal,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
